http://vocab.getty.edu/aat/300215302,object/ff/fffede3c-c405-4b1c-aab2-ce17a76f4d45.json,,obj/98483.json,
http://vocab.getty.edu/ulan/500000875,,object/00/008f8b5c-a533-4b06-991b-99f80e73ccb6.json,,agt/3165.json
http://vocab.getty.edu/aat/300014187,visual/c5/c50bb0ee-ed5f-4c19-9578-ee8de1f40f34.json,,obj/95110.json,
http://vocab.getty.edu/aat/300053231,object/fe/fe87b514-ec89-4ead-bb45-d40c1854dcfc.json,,obj/51002.json,
http://vocab.getty.edu/aat/300041338,visual/4a/4a64424a-edd6-4823-b0b1-02338aa8786c.json,,obj/217696.json,
http://vocab.getty.edu/aat/300417198,object/ff/ff769488-4202-4938-b68f-8ea1a03231e7.json,,obj/99128.json,
http://vocab.getty.edu/aat/300435414,object/ff/ffb0fd73-f9e4-4941-8da4-3494da44a6a8.json,,obj/97485.json,
http://vocab.getty.edu/aat/300404286,,object/00/00a726fb-7a00-4329-aaff-0a27e90e69eb.json,,
http://vocab.getty.edu/ulan/500025593,,object/00/00a726fb-7a00-4329-aaff-0a27e90e69eb.json,,
http://vocab.getty.edu/ulan/500001786,,object/00/00ca82bd-c76b-4b7f-8784-e298c2d39bda.json,,
http://vocab.getty.edu/tgn/1140620,,activity/02/02e5a374-8d11-4d16-949f-c59f7ebcf63a.json,,
http://vocab.getty.edu/ulan/500311627,,activity/02/02e5a374-8d11-4d16-949f-c59f7ebcf63a.json,,
http://vocab.getty.edu/ulan/500305147,,activity/0b/0ba45738-4af2-4974-a606-700f67b45f38.json,,agt/16264.json
http://vocab.getty.edu/tgn/7013445,,activity/0b/0ba45738-4af2-4974-a606-700f67b45f38.json,vis/8580.json,
http://vocab.getty.edu/ulan/500250655,,activity/10/10fed94b-5a95-4a11-b77d-9ec675af62bc.json,,
http://vocab.getty.edu/ulan/500310800,,activity/1d/1d6fca68-069c-4a9c-8a82-3973049ab337.json,,
http://vocab.getty.edu/tgn/7008038,,activity/1d/1d6fca68-069c-4a9c-8a82-3973049ab337.json,vis/95350.json,
http://vocab.getty.edu/ulan/500300520,,activity/23/23403550-7154-4d5c-b91c-c95b31d24a0f.json,,
http://vocab.getty.edu/tgn/7012924,,activity/23/23403550-7154-4d5c-b91c-c95b31d24a0f.json,obj/77165.json,
http://vocab.getty.edu/ulan/500266827,,activity/60/6078740e-49e3-4f8a-ad7e-d0be11d12011.json,,
http://vocab.getty.edu/ulan/500266826,,activity/60/6078740e-49e3-4f8a-ad7e-d0be11d12011.json,,
http://vocab.getty.edu/ulan/500269050,,activity/02/0267eaff-bd14-4875-8573-7fc40896354f.json,,
http://vocab.getty.edu/tgn/2050243,,activity/02/0267eaff-bd14-4875-8573-7fc40896354f.json,,agt/56049.json
http://vocab.getty.edu/ulan/500303568,,activity/10/102c4eda-c212-4046-b9f9-9d1ea1a07d22.json,,
http://vocab.getty.edu/tgn/7016250,,activity/10/102c4eda-c212-4046-b9f9-9d1ea1a07d22.json,vis/53005.json,
http://vocab.getty.edu/ulan/500310237,,activity/1c/1cb003ee-854f-4f03-9fef-8b5bb57ce657.json,,
http://vocab.getty.edu/tgn/7016190,,activity/1c/1cb003ee-854f-4f03-9fef-8b5bb57ce657.json,vis/39532.json,
http://vocab.getty.edu/ulan/500311361,,activity/22/22ed3fa7-8dac-484f-80fc-7f4ac26081b3.json,,
http://vocab.getty.edu/tgn/7013927,,activity/22/22ed3fa7-8dac-484f-80fc-7f4ac26081b3.json,obj/87033.json,
http://vocab.getty.edu/aat/300011098,visual/b2/b22a94b8-f3a0-428e-82ba-af31e53b2535.json,,obj/98394.json,
http://vocab.getty.edu/aat/300033973,visual/fd/fd28732f-130b-48d5-8ed8-36d44eabb2d6.json,,vis/95364.json,
http://vocab.getty.edu/ulan/500011687,,object/00/009666f6-8af3-4911-8d4f-d6658eeba184.json,,agt/2509.json
http://vocab.getty.edu/aat/300435420,object/ff/ffb0fd73-f9e4-4941-8da4-3494da44a6a8.json,,obj/99275.json,
http://vocab.getty.edu/aat/300072633,visual/aa/aa3bd160-70cf-44ef-b32c-bdb9afbef10d.json,,vis/170124.json,
http://vocab.getty.edu/aat/300053484,visual/35/35c55fdd-1ae0-448a-8737-c21b703a68d0.json,,,
http://vocab.getty.edu/aat/300133289,object/c3/c38c3ef9-5f84-4888-84a7-936f6dfd47b4.json,,,
http://vocab.getty.edu/aat/300046300,visual/ce/cec65a96-ee33-4be3-84d0-c25011ca914e.json,,vis/9807.json,
http://vocab.getty.edu/ulan/500032487,,object/00/00d261a5-61d5-4995-a6c1-25aaa6dce5bd.json,,
http://vocab.getty.edu/ulan/500231020,,activity/06/06c56c45-f7cc-4d4c-aca8-8d620e946270.json,,
http://vocab.getty.edu/tgn/7013820,,activity/06/06c56c45-f7cc-4d4c-aca8-8d620e946270.json,obj/77420.json,
http://vocab.getty.edu/ulan/500226159,,activity/0f/0f546ee1-60b3-484a-891d-b77cc80c7bf6.json,,
http://vocab.getty.edu/ulan/500445435,,activity/0f/0f546ee1-60b3-484a-891d-b77cc80c7bf6.json,,
http://vocab.getty.edu/tgn/7011901,,activity/13/13e760b5-1cce-47d8-a560-fe3c46848022.json,,
http://vocab.getty.edu/ulan/500307710,,activity/1b/1b240b3d-0536-4a87-b875-db528183e4ea.json,,
http://vocab.getty.edu/tgn/7018962,,activity/1b/1b240b3d-0536-4a87-b875-db528183e4ea.json,,
http://vocab.getty.edu/ulan/500277163,,activity/1b/1b240b3d-0536-4a87-b875-db528183e4ea.json,,
http://vocab.getty.edu/ulan/500304962,,activity/20/20c84835-f196-4634-bcb3-e2353522f8d0.json,,
http://vocab.getty.edu/tgn/7013625,,activity/19/19d3b094-d0ee-4a83-bd9e-94677d0cb448.json,exb/2457.json,
http://vocab.getty.edu/tgn/2085479,,activity/02/0265d42d-28db-4676-b006-2cf4d4d8f7b5.json,,
http://vocab.getty.edu/ulan/500125194,,activity/0a/0a1c7897-5551-4497-9bb5-3b2d27f26deb.json,,
http://vocab.getty.edu/tgn/7014630,,activity/0a/0a1c7897-5551-4497-9bb5-3b2d27f26deb.json,exb/2612.json,
http://vocab.getty.edu/ulan/500209693,,activity/1c/1c972bc9-014a-45c5-bb1e-6e4749d9e953.json,,
http://vocab.getty.edu/tgn/7013608,,activity/1c/1c972bc9-014a-45c5-bb1e-6e4749d9e953.json,vis/324954.json,
http://vocab.getty.edu/ulan/500242559,,activity/22/2278f7ca-e8c4-4e5a-9923-bf07fcf18519.json,,agt/23383.json
http://vocab.getty.edu/tgn/2000207,,activity/22/2278f7ca-e8c4-4e5a-9923-bf07fcf18519.json,obj/309521.json,
http://vocab.getty.edu/tgn/7002473,,activity/29/2988d792-135b-4060-bcf8-655a889aaaf2.json,obj/97406.json,
http://vocab.getty.edu/aat/300018601,,activity/30/303a42fd-1b0e-4d4c-90a5-c57a273ed6ff.json,,
http://vocab.getty.edu/aat/300201014,,concept/0b/0bfb55a9-766a-4e22-a006-7b2e7ba328f5.json,,
http://vocab.getty.edu/tgn/7007279,,activity/0e/0ea25253-aab3-43ac-a300-44393663cb8c.json,obj/77376.json,
http://vocab.getty.edu/tgn/7014638,,activity/13/138537b6-15fd-4d1c-b0d6-080bfaffc9b9.json,,
http://vocab.getty.edu/ulan/500304333,,activity/1a/1a557b55-f9ef-40b3-921a-87a01e4ea51d.json,,
http://vocab.getty.edu/ulan/500125157,,activity/20/204d59c1-287c-42ae-afbf-00145c36a130.json,,agt/16192.json
http://vocab.getty.edu/ulan/500225381,,activity/27/273cdb40-f094-4855-abef-11b821c11512.json,,agt/16489.json
http://vocab.getty.edu/tgn/7014080,,activity/27/273cdb40-f094-4855-abef-11b821c11512.json,obj/170986.json,
http://vocab.getty.edu/ulan/500300362,,activity/2d/2d93529c-ddbf-4826-bbca-c76cee8463b6.json,,
http://vocab.getty.edu/tgn/7001938,,activity/2d/2d93529c-ddbf-4826-bbca-c76cee8463b6.json,,
http://vocab.getty.edu/ulan/500283602,,activity/10/104341dc-38be-449d-abae-951262876efc.json,,agt/23363.json
http://vocab.getty.edu/tgn/7014483,,activity/10/104341dc-38be-449d-abae-951262876efc.json,exb/862.json,
http://vocab.getty.edu/ulan/500306982,,activity/23/233a48a6-07ce-40bf-a0b4-5cea80fa4e1e.json,,
http://vocab.getty.edu/tgn/7013352,,activity/23/233a48a6-07ce-40bf-a0b4-5cea80fa4e1e.json,vis/40672.json,
http://vocab.getty.edu/ulan/500309326,,activity/06/066265f8-b8e4-4471-b69e-1444dff54a27.json,,
http://vocab.getty.edu/tgn/7012014,,activity/06/066265f8-b8e4-4471-b69e-1444dff54a27.json,agt/3645.json,
http://vocab.getty.edu/ulan/500214534,,activity/19/19519843-a04f-4d3c-bd4e-8de5298cf3ee.json,,
http://vocab.getty.edu/tgn/7014406,,activity/19/19519843-a04f-4d3c-bd4e-8de5298cf3ee.json,vis/99.json,
http://vocab.getty.edu/ulan/500311145,,activity/19/19519843-a04f-4d3c-bd4e-8de5298cf3ee.json,,agt/13440.json
http://vocab.getty.edu/ulan/500217629,,activity/26/26e4e3f8-2218-458d-aa1a-f3bd26c07d55.json,,
http://vocab.getty.edu/tgn/7001933,,activity/26/26e4e3f8-2218-458d-aa1a-f3bd26c07d55.json,vis/103273.json,
http://vocab.getty.edu/ulan/500260427,,activity/03/03c48481-6245-4161-a0d9-1bd230b82762.json,,
http://vocab.getty.edu/ulan/500311354,,activity/03/03c48481-6245-4161-a0d9-1bd230b82762.json,,
http://vocab.getty.edu/ulan/500302011,,activity/0b/0be13216-7d5a-4caa-9a86-fcd80f66e982.json,,
http://vocab.getty.edu/ulan/500311455,,activity/11/11406ac3-9896-46d3-b1e8-140358b3e631.json,,
http://vocab.getty.edu/tgn/7015717,,activity/11/11406ac3-9896-46d3-b1e8-140358b3e631.json,vis/40680.json,
http://vocab.getty.edu/ulan/500312519,,activity/1d/1db1bc67-632b-4d09-9a04-25d79fec5fd8.json,,
http://vocab.getty.edu/tgn/7003030,,activity/1d/1db1bc67-632b-4d09-9a04-25d79fec5fd8.json,agt/39271.json,
http://vocab.getty.edu/ulan/500456979,,activity/1d/1db1bc67-632b-4d09-9a04-25d79fec5fd8.json,,
http://vocab.getty.edu/ulan/500266008,,activity/24/246fe474-17fc-4852-ba23-abaeb5143d6d.json,,agt/16135.json
http://vocab.getty.edu/tgn/7013915,,activity/24/246fe474-17fc-4852-ba23-abaeb5143d6d.json,vis/40584.json,
http://vocab.getty.edu/tgn/7007557,,activity/05/05681f31-1e63-4890-a8c1-af61be29b849.json,obj/201747.json,
http://vocab.getty.edu/ulan/500306063,,activity/12/1236a838-8e50-40fe-b099-6e1f40649af5.json,,
http://vocab.getty.edu/tgn/7011198,,activity/12/1236a838-8e50-40fe-b099-6e1f40649af5.json,obj/9064.json,
http://vocab.getty.edu/ulan/500243970,,activity/2c/2c09d75c-b643-4209-a114-28bbc179f14f.json,,
http://vocab.getty.edu/tgn/1002715,,activity/2c/2c09d75c-b643-4209-a114-28bbc179f14f.json,obj/324912.json,
http://vocab.getty.edu/ulan/500302980,,activity/01/018985a7-045d-409e-842c-8547b889947b.json,,
http://vocab.getty.edu/tgn/7014071,,activity/01/018985a7-045d-409e-842c-8547b889947b.json,vis/149852.json,
http://vocab.getty.edu/ulan/500234878,,activity/08/08fb25a0-76d3-4741-bfcb-54bd767762d8.json,,
http://vocab.getty.edu/tgn/7011192,,activity/08/08fb25a0-76d3-4741-bfcb-54bd767762d8.json,,
http://vocab.getty.edu/ulan/500303594,,activity/0f/0fa33393-e4ea-4bb7-ad0c-b65495cbc282.json,,
http://vocab.getty.edu/tgn/7004264,,activity/14/14ebfa49-c33d-4b73-bf9b-85d0b483f498.json,obj/180865.json,
http://vocab.getty.edu/ulan/500300415,,activity/22/225a13fd-7e97-4669-bf0d-6543c22dc878.json,,
http://vocab.getty.edu/tgn/7013727,,activity/22/225a13fd-7e97-4669-bf0d-6543c22dc878.json,vis/150190.json,
http://vocab.getty.edu/ulan/500305329,,activity/01/01f023d6-89ea-4b64-9baf-26edaa017bc8.json,,
http://vocab.getty.edu/tgn/7013934,,activity/01/01f023d6-89ea-4b64-9baf-26edaa017bc8.json,vis/149935.json,
http://vocab.getty.edu/tgn/1001032,,activity/0f/0fdbe009-e133-49ac-ba00-adebe4c5418e.json,,
http://vocab.getty.edu/ulan/500246432,,activity/1c/1c693d86-fd02-4b91-9039-e9566c8ae711.json,,
http://vocab.getty.edu/tgn/7018159,,activity/1c/1c693d86-fd02-4b91-9039-e9566c8ae711.json,vis/8793.json,
http://vocab.getty.edu/ulan/500275558,,activity/5a/5a6a398f-36e0-47cf-a525-f2011340dad9.json,,
http://vocab.getty.edu/tgn/7006952,,activity/5a/5a6a398f-36e0-47cf-a525-f2011340dad9.json,vis/2576.json,
http://vocab.getty.edu/ulan/500302553,,activity/02/02955866-0b2e-46f4-afe6-05cc224ef8ed.json,,
http://vocab.getty.edu/tgn/7010477,,activity/02/02955866-0b2e-46f4-afe6-05cc224ef8ed.json,agt/48515.json,
http://vocab.getty.edu/tgn/7013576,,activity/0a/0ae64fe0-fefc-4647-b411-12f2dd591e8f.json,,
http://vocab.getty.edu/ulan/500251553,,activity/23/2326c656-93e4-43c8-ab03-b4b4e6c5cc55.json,,
http://vocab.getty.edu/tgn/7010597,,activity/23/2326c656-93e4-43c8-ab03-b4b4e6c5cc55.json,obj/9184.json,
http://vocab.getty.edu/ulan/500004912,,object/00/00d9e529-e1f3-4cf1-b58a-4b45a2a1f9f4.json,,
http://vocab.getty.edu/aat/300014190,object/fe/fe6b7f6e-d753-448f-985b-48314ae1efe7.json,,obj/479.json,
http://vocab.getty.edu/aat/300133417,object/ff/ff6ced90-0cd8-4e0b-9d54-f491dacbed56.json,,obj/9846.json,
http://vocab.getty.edu/aat/300028705,object/ff/ffb0fd73-f9e4-4941-8da4-3494da44a6a8.json,,obj/9751.json,
http://vocab.getty.edu/aat/300015045,visual/8e/8e675e46-41c9-4f4c-902a-3a502bd7c833.json,,obj/97485.json,
http://vocab.getty.edu/aat/300078925,object/fe/fefc84bb-b989-46e3-973f-5580c3d03b38.json,,obj/97461.json,
http://vocab.getty.edu/ulan/500003295,,object/01/010e1c6b-48f0-4fe2-a085-fbd708d2962f.json,,
http://vocab.getty.edu/ulan/500309269,,activity/0f/0f68b8ab-03db-4004-a39b-12bc3afeca9b.json,,
http://vocab.getty.edu/tgn/7014546,,activity/0f/0f68b8ab-03db-4004-a39b-12bc3afeca9b.json,agt/918.json,
http://vocab.getty.edu/ulan/500010457,,activity/14/14bb5900-9424-46b5-93e2-1602ac01bc81.json,,obj/41955.json
http://vocab.getty.edu/ulan/500225336,,activity/21/217c8974-058f-4d39-800d-ef880f848c43.json,,
http://vocab.getty.edu/ulan/500302541,,activity/21/217c8974-058f-4d39-800d-ef880f848c43.json,,
http://vocab.getty.edu/ulan/500304669,,activity/39/394d1232-6ec5-4ce0-bd5a-aeaf4ba6455b.json,,
http://vocab.getty.edu/tgn/7013596,,activity/39/394d1232-6ec5-4ce0-bd5a-aeaf4ba6455b.json,vis/88843.json,
http://vocab.getty.edu/ulan/500304711,,activity/39/394d1232-6ec5-4ce0-bd5a-aeaf4ba6455b.json,,agt/12948.json
http://vocab.getty.edu/tgn/7013346,,activity/0d/0d692198-5567-4446-9f0a-b0473305bd98.json,exb/863.json,
http://vocab.getty.edu/ulan/500303534,,activity/13/1331d572-cd90-451b-9e8b-5ddcc26f261e.json,,
http://vocab.getty.edu/tgn/7014199,,activity/13/1331d572-cd90-451b-9e8b-5ddcc26f261e.json,obj/86022.json,
http://vocab.getty.edu/ulan/500306510,,activity/1f/1fdf252a-587f-49c2-8f62-5bd03eea8e86.json,,
http://vocab.getty.edu/tgn/7013331,,activity/1f/1fdf252a-587f-49c2-8f62-5bd03eea8e86.json,vis/323263.json,
http://vocab.getty.edu/aat/300080064,object/ff/ffa59edc-9dc4-4ac1-836e-d467a8baed87.json,,obj/92805.json,
http://vocab.getty.edu/aat/300014184,object/ff/ffb0fd73-f9e4-4941-8da4-3494da44a6a8.json,,obj/97485.json,
http://vocab.getty.edu/aat/300404269,,object/04/044feecc-32ba-46ec-baf9-a865454534f6.json,obj/98529.json,
http://vocab.getty.edu/ulan/500104090,,object/04/044feecc-32ba-46ec-baf9-a865454534f6.json,,
http://vocab.getty.edu/aat/300417227,object/ff/ffa03462-b10c-4b42-9b2f-22f5c9a6591c.json,,obj/99999.json,
http://vocab.getty.edu/ulan/500004766,,object/04/0469dae7-319f-48e5-be51-2e3cef5a5158.json,,
http://vocab.getty.edu/ulan/500303861,,activity/00/00b2a813-b765-4c7a-985b-1c3331873069.json,,
http://vocab.getty.edu/tgn/7013953,,activity/00/00b2a813-b765-4c7a-985b-1c3331873069.json,vis/210824.json,
http://vocab.getty.edu/tgn/7002909,,activity/07/07b5ed00-fb2e-4353-9588-623c4bac542b.json,,
http://vocab.getty.edu/ulan/500282918,,activity/07/07b5ed00-fb2e-4353-9588-623c4bac542b.json,,
http://vocab.getty.edu/ulan/500265798,,activity/0f/0f57dd55-10d4-438b-b5cb-f3c8ea2e75a6.json,,
http://vocab.getty.edu/ulan/500262910,,activity/14/14033871-0e24-49b2-9f88-e81bd5cb16db.json,,
http://vocab.getty.edu/tgn/7011789,,activity/14/14033871-0e24-49b2-9f88-e81bd5cb16db.json,agt/35128.json,
http://vocab.getty.edu/ulan/500308534,,activity/20/20deee00-9e70-4cd5-bb9b-be163dc3fde8.json,,
http://vocab.getty.edu/tgn/7014455,,activity/20/20deee00-9e70-4cd5-bb9b-be163dc3fde8.json,vis/150987.json,
http://vocab.getty.edu/aat/300025825,,concept/04/04b0cc96-a975-4101-a057-16c150dabb9c.json,,
http://vocab.getty.edu/aat/300015050,visual/32/32e049de-301e-4cf9-a719-6517d5920277.json,,obj/9840.json,
http://vocab.getty.edu/aat/300014078,visual/ee/ee49e87f-e8a9-4350-9ecb-dc14c93a8d32.json,,vis/88870.json,
http://vocab.getty.edu/aat/300054216,visual/ee/ee49e87f-e8a9-4350-9ecb-dc14c93a8d32.json,,vis/46063.json,
http://vocab.getty.edu/aat/300033618,visual/ff/ffddd78a-be25-4ebf-8197-036aff18bffe.json,,vis/24172.json,
http://vocab.getty.edu/aat/300417203,object/fd/fda247f1-4dea-496e-9e8a-55896f81f86b.json,,,
http://vocab.getty.edu/aat/300311705,object/ff/ffcbe013-02f2-4998-aa5a-35533deac150.json,,obj/99275.json,
http://vocab.getty.edu/ulan/500030146,,object/00/00bea734-1554-49a5-8e5a-7167c13955c5.json,,agt/3664.json
http://vocab.getty.edu/aat/300022452,visual/ef/ef4b847f-3c7d-4de5-a074-f915cd19ba0c.json,,vis/50928.json,
http://vocab.getty.edu/ulan/500012489,,object/00/00ecf474-0f59-4822-8f9a-cc1c2c7f1006.json,,agt/358.json
http://vocab.getty.edu/ulan/500288802,,activity/05/050d9167-ee0a-46df-9878-4887fda67662.json,,
http://vocab.getty.edu/ulan/500310718,,activity/1e/1eccb3a0-5be5-4612-859c-80d6165775fc.json,,
http://vocab.getty.edu/tgn/7013964,,activity/1e/1eccb3a0-5be5-4612-859c-80d6165775fc.json,obj/76414.json,
http://vocab.getty.edu/ulan/500229324,,activity/2f/2f47712e-efb6-4a7c-9855-b478803da93e.json,,
http://vocab.getty.edu/tgn/7013051,,activity/2f/2f47712e-efb6-4a7c-9855-b478803da93e.json,vis/5558.json,
http://vocab.getty.edu/ulan/500309683,,activity/32/321b30f9-a838-4715-bbc8-d3358a73594f.json,,
http://vocab.getty.edu/aat/300080058,object/ff/ffb51804-c2b7-42c6-aa10-ea79c94653b9.json,,obj/9803.json,
http://vocab.getty.edu/ulan/500018295,,object/04/047f0270-839b-4abb-af75-7d17e848ef9e.json,,
http://vocab.getty.edu/tgn/7013763,,activity/0c/0c40a78f-12c2-4c7a-976d-2d69dfe5cdd7.json,obj/86003.json,
http://vocab.getty.edu/ulan/500310001,,activity/11/1149b5c7-f036-4495-ac44-76cebb86a00d.json,,
http://vocab.getty.edu/aat/300022774,object/ec/ec8ef0cd-d700-4e71-af73-7e2f8eb53121.json,,obj/262999.json,
http://vocab.getty.edu/aat/300264667,,object/01/0129ce54-d300-48cc-a65d-924af6876bf6.json,,
http://vocab.getty.edu/ulan/500057374,,object/01/0129ce54-d300-48cc-a65d-924af6876bf6.json,,
http://vocab.getty.edu/ulan/500057373,,object/01/0129ce54-d300-48cc-a65d-924af6876bf6.json,,
http://vocab.getty.edu/ulan/500212396,,activity/0d/0d4e0d48-d3b8-4415-9b13-3caf7e7fb6b0.json,,
http://vocab.getty.edu/tgn/7004425,,activity/0d/0d4e0d48-d3b8-4415-9b13-3caf7e7fb6b0.json,obj/319931.json,
http://vocab.getty.edu/ulan/500303609,,activity/12/12f141ba-e6c3-429b-b2b7-f27cd4a1e524.json,,agt/17862.json
