URL,Label,Entity
http://vocab.getty.edu/ulan/500114639##quaPerson,"Hancock, Trenton Doyle",person
http://vocab.getty.edu/ulan/500024827##quaPerson,"Rigaud, Hyacinthe",person
http://vocab.getty.edu/ulan/500354061##quaPerson,Mark Antony,person
http://vocab.getty.edu/ulan/500018892##quaPerson,"John, Augustus",person
http://vocab.getty.edu/ulan/500044599##quaPerson,"Strutt, Joseph",person
http://vocab.getty.edu/ulan/500007788##quaPerson,"Chambers, George, the elder",person
http://vocab.getty.edu/ulan/500010297##quaPerson,"Berchem, Nicolaes, the elder",person
http://vocab.getty.edu/ulan/500023744##quaPerson,"Velde, Willem van de, II",person
http://vocab.getty.edu/ulan/500022376##quaPerson,"Spilsbury, Maria",person
http://vocab.getty.edu/ulan/500024364##quaPerson,"Edwards, Edwin",person
http://vocab.getty.edu/ulan/500021218##quaPerson,"Veronese, Paolo",person
http://vocab.getty.edu/ulan/500015966##quaPerson,"Vinckboons, David",person
http://vocab.getty.edu/ulan/500009169##quaPerson,"Girtin, Thomas",person
http://vocab.getty.edu/ulan/500115390##quaPerson,"Corot, Jean-Baptiste-Camille",person
http://vocab.getty.edu/ulan/500115753##quaPerson,"Ward, James",person
http://vocab.getty.edu/ulan/500010879##quaPerson,Leonardo da Vinci,person
http://vocab.getty.edu/ulan/500002084##quaPerson,"Laurie, Robert",person
http://vocab.getty.edu/ulan/500004943##quaPerson,"Molenaer, Jan Miense",person
http://vocab.getty.edu/ulan/500183936##quaPerson,"Couché, François-Louis",person
http://vocab.getty.edu/ulan/500027372##quaPerson,"Carroll, Lewis",person
http://vocab.getty.edu/ulan/500011407##quaPerson,"Tintoretto, Jacopo",person
http://vocab.getty.edu/ulan/500021939##quaPerson,"Bentley, Richard",person
http://vocab.getty.edu/ulan/500027077##quaPerson,"Ruisdael, Jacob van",person
http://vocab.getty.edu/ulan/500020020##quaPerson,"Field, John M.",person
http://vocab.getty.edu/ulan/500032835##quaPerson,"Rushbury, Henry",person
http://vocab.getty.edu/ulan/500010060##quaPerson,"Pontius, Paulus",person
http://vocab.getty.edu/ulan/500019760##quaPerson,"Baillie, William",person
http://vocab.getty.edu/ulan/500031308##quaPerson,"Griffier, Jan, I",person
http://vocab.getty.edu/ulan/500005137##quaPerson,"Nicholson, Ben",person
http://vocab.getty.edu/ulan/500042021##quaPerson,"Henderson, Peter Charles",person
http://vocab.getty.edu/ulan/500031163##quaPerson,"McArdell, James",person
http://vocab.getty.edu/ulan/500003565##quaPerson,"Cousins, Samuel",person
http://vocab.getty.edu/ulan/500009666##quaPerson,"Picasso, Pablo",person
http://vocab.getty.edu/ulan/500013630##quaPerson,"Houston, Richard",person
http://vocab.getty.edu/ulan/500001361##quaPerson,"Barry, Charles, the elder",person
http://vocab.getty.edu/ulan/500012474##quaPerson,"Livesay, Richard",person
http://vocab.getty.edu/ulan/500021645##quaPerson,"Ferretti, Giovanni Domenico",person
http://vocab.getty.edu/ulan/500048280##quaPerson,"Vendramini, Giovanni",person
http://vocab.getty.edu/ulan/500127905##quaPerson,"Aachen, Hans von",person
http://vocab.getty.edu/ulan/500005719##quaPerson,"Stevens, Norman",person
http://vocab.getty.edu/ulan/500019115##quaPerson,"Rajon, Paul-Adolphe",person
http://vocab.getty.edu/ulan/500025835##quaPerson,"Scott, David",person
http://vocab.getty.edu/ulan/500016167##quaPerson,"Jackman, William G.",person
http://vocab.getty.edu/ulan/500373028##quaPerson,"Watkins, John",person
http://vocab.getty.edu/ulan/500018832##quaPerson,Domenichino,person
http://vocab.getty.edu/ulan/500005649##quaPerson,"Frith, Francis",person
http://vocab.getty.edu/ulan/500021368##quaPerson,"Dawe, George",person
http://vocab.getty.edu/ulan/500125958##quaPerson,"Scott, William",person
http://vocab.getty.edu/ulan/500006194##quaPerson,"Tenniel, John",person
http://vocab.getty.edu/ulan/500012615##quaPerson,Parmigianino,person
http://vocab.getty.edu/ulan/500003191##quaPerson,"Hassell, John",person
http://vocab.getty.edu/ulan/500011258##quaPerson,"Legat, Francis",person
http://vocab.getty.edu/ulan/500017546##quaPerson,"Haid, Johann Gottfried",person
http://vocab.getty.edu/ulan/500019614##quaPerson,"Saenredam, Jan",person
http://vocab.getty.edu/ulan/500006468##quaPerson,"Smith, John",person
http://vocab.getty.edu/ulan/500032845##quaPerson,"Both, Jan",person
http://vocab.getty.edu/ulan/500011147##quaPerson,"Cooke, Edward William",person
http://vocab.getty.edu/ulan/500043296##quaPerson,"Bellin, Samuel",person
http://vocab.getty.edu/ulan/500015908##quaPerson,"Marlow, William",person
http://vocab.getty.edu/ulan/500734000##quaPerson,"Beckett, Isaak",person
http://vocab.getty.edu/ulan/500121064##quaPerson,"Cuyp, Aelbert",person
http://vocab.getty.edu/ulan/500013562##quaPerson,"Vivarès, François",person
http://vocab.getty.edu/ulan/500029648##quaPerson,"Danckerts, Cornelis",person
http://vocab.getty.edu/ulan/500115312##quaPerson,"Caravaggio, Michelangelo Merisi da",person
http://vocab.getty.edu/ulan/500032644##quaPerson,"Watteau, Jean-Antoine",person
http://vocab.getty.edu/ulan/500008100##quaPerson,"Alma-Tadema, Lawrence",person
http://vocab.getty.edu/ulan/500031753##quaPerson,"Wyatt, James",person
http://vocab.getty.edu/ulan/500115190##quaPerson,"Dyck, Anthony van",person
http://vocab.getty.edu/ulan/500020205##quaPerson,"Middiman, Samuel",person
http://vocab.getty.edu/ulan/500034394##quaPerson,"Haid, Johann Jakob",person
http://vocab.getty.edu/ulan/500037133##quaPerson,"Pare, Richard",person
http://vocab.getty.edu/ulan/500015637##quaPerson,"Mortimer, John Hamilton",person
http://vocab.getty.edu/ulan/500017868##quaPerson,"Loo, Carle van",person
http://vocab.getty.edu/ulan/500007430##quaPerson,"Schetky, John Christian",person
http://vocab.getty.edu/ulan/500014841##quaPerson,"Höch, Hannah",person
http://vocab.getty.edu/ulan/500027570##quaPerson,"Hodgkin, Howard",person
http://vocab.getty.edu/ulan/500005146##quaPerson,"Mazell, Peter",person
http://vocab.getty.edu/ulan/500010633##quaPerson,"Tissot, James",person
http://vocab.getty.edu/ulan/500025525##quaPerson,"Visscher, Jan de",person
http://vocab.getty.edu/ulan/500017471##quaPerson,"Teyler, Johannes",person
http://vocab.getty.edu/ulan/500004101##quaPerson,"Finlayson, John",person
http://vocab.getty.edu/ulan/500118926##quaPerson,"Bega, Cornelis",person
http://vocab.getty.edu/ulan/500002820##quaPerson,"Hills, Robert",person
http://vocab.getty.edu/ulan/500009240##quaPerson,"John, Gwen",person
http://vocab.getty.edu/ulan/500027981##quaPerson,"Paolozzi, Eduardo",person
http://vocab.getty.edu/ulan/500001517##quaPerson,"Boitard, François",person
http://vocab.getty.edu/ulan/500043236##quaPerson,"Mason, James",person
http://vocab.getty.edu/ulan/500004856##quaPerson,"Landseer, Edwin",person
http://vocab.getty.edu/ulan/500013442##quaPerson,"Ostade, Isack van",person
http://vocab.getty.edu/ulan/500115159##quaPerson,"Everdingen, Allart van",person
http://vocab.getty.edu/ulan/500019163##quaPerson,"Martens, Henry",person
http://vocab.getty.edu/ulan/500023117##quaPerson,"Dobson, William",person
http://vocab.getty.edu/ulan/500023063##quaPerson,"Martin, John",person
http://vocab.getty.edu/ulan/500040896##quaPerson,"Meyssens, Johannes",person
http://vocab.getty.edu/ulan/500003722##quaPerson,"Berger, Daniel",person
http://vocab.getty.edu/ulan/500030145##quaPerson,"Fitton, Hedley",person
http://vocab.getty.edu/ulan/500007231##quaPerson,"Watson, James",person
http://vocab.getty.edu/ulan/500011014##quaPerson,"Brookshaw, Richard",person
http://vocab.getty.edu/ulan/500115515##quaPerson,"Dughet, Gaspard",person
http://vocab.getty.edu/ulan/500014100##quaPerson,"Lanyon, Peter",person
http://vocab.getty.edu/ulan/500026824##quaPerson,"Geikie, Walter",person
http://vocab.getty.edu/ulan/500007820##quaPerson,"Lewis, John Frederick",person
http://vocab.getty.edu/ulan/500012431##quaPerson,"Jordaens, Jacob, the elder",person
http://vocab.getty.edu/ulan/500115264##quaPerson,"Cigoli, Lodovico",person
http://vocab.getty.edu/ulan/500001040##quaPerson,"Beaton, Cecil",person
http://vocab.getty.edu/ulan/500004276##quaPerson,"Cooper, Richard, II",person
http://vocab.getty.edu/ulan/500118666##quaPerson,"Whiteread, Rachel",person
http://vocab.getty.edu/ulan/500008821##quaPerson,"Engelbrecht, Martin",person
http://vocab.getty.edu/ulan/500016871##quaPerson,"Lumsden, Ernest Stephen",person
http://vocab.getty.edu/ulan/500012943##quaPerson,"Orpen, William",person
http://vocab.getty.edu/ulan/500025369##quaPerson,"Say, William",person
http://vocab.getty.edu/ulan/500457585##quaPerson,"Watson, James, approximately 1740-1790",person
http://vocab.getty.edu/ulan/500005716##quaPerson,"Lawrence, David Herbert",person
http://vocab.getty.edu/ulan/500062676##quaPerson,"Hysing, Hans",person
http://vocab.getty.edu/ulan/500008342##quaPerson,"Fulton, Hamish",person
http://vocab.getty.edu/ulan/500106798##quaPerson,"Gray, Joseph",person
http://vocab.getty.edu/ulan/500003306##quaPerson,"Greenwood, John",person
http://vocab.getty.edu/ulan/500015656##quaPerson,"Hooghe, Romeyn de",person
http://vocab.getty.edu/ulan/500010371##quaPerson,"Rottenhammer, Hans, I",person
http://vocab.getty.edu/ulan/500090164##quaPerson,"Stanley-Brown, Rudolph",person
http://vocab.getty.edu/ulan/500021921##quaPerson,"Major, Thomas",person
http://vocab.getty.edu/ulan/500023932##quaPerson,"Townley, Charles",person
http://vocab.getty.edu/ulan/500014495##quaPerson,"Velde, Willem van de, I",person
http://vocab.getty.edu/ulan/500019917##quaPerson,"Wouwerman, Philips",person
http://vocab.getty.edu/ulan/500015243##quaPerson,"Visscher, Claes Jansz.",person
http://vocab.getty.edu/ulan/500115561##quaPerson,"Anguissola, Sofonisba",person
http://vocab.getty.edu/ulan/500026227##quaPerson,"Tatham, Charles Heathcote",person
http://vocab.getty.edu/ulan/500006080##quaPerson,"Moreelse, Paulus",person
http://vocab.getty.edu/ulan/500103936##quaPerson,"Cousen, John",person
http://vocab.getty.edu/ulan/500014532##quaPerson,"Baskett, Charles Henry",person
http://vocab.getty.edu/ulan/500126201##quaPerson,"Brady, Mathew B.",person
http://vocab.getty.edu/ulan/500029409##quaPerson,"Chadwick, Lynn Russell",person
http://vocab.getty.edu/ulan/500006099##quaPerson,"Neeffs, Lodewyck",person
http://vocab.getty.edu/ulan/500030670##quaPerson,"Neeffs, Jacobus",person
http://vocab.getty.edu/ulan/500031736##quaPerson,"Cipriani, Giovanni Battista",person
http://vocab.getty.edu/ulan/500126172##quaPerson,"Walpole, Horace",person
http://vocab.getty.edu/ulan/500018534##quaPerson,"Pollard, James",person
http://vocab.getty.edu/ulan/500009167##quaPerson,"House, Gordon",person
http://vocab.getty.edu/ulan/500058949##quaPerson,"Augustus, Emperor of Rome",person
http://vocab.getty.edu/ulan/500010963##quaPerson,"Fisher, George Bulteel",person
http://vocab.getty.edu/ulan/500006378##quaPerson,"Merigot, J.",person
http://vocab.getty.edu/ulan/500023327##quaPerson,"Goltzius, Hendrick",person
http://vocab.getty.edu/ulan/500007342##quaPerson,"Bloemaert, Abraham",person
http://vocab.getty.edu/ulan/500026618##quaPerson,"Genoels, Abraham",person
http://vocab.getty.edu/ulan/500012273##quaPerson,"Briscoe, Arthur",person
http://vocab.getty.edu/ulan/500014637##quaPerson,"Hussey, Giles",person
http://vocab.getty.edu/ulan/500124282##quaPerson,"Gibbings, Robert",person
http://vocab.getty.edu/ulan/500013401##quaPerson,"Vroom, Hendrick Cornelisz.",person
http://vocab.getty.edu/ulan/500022719##quaPerson,"Pillement, Jean Baptiste",person
http://vocab.getty.edu/ulan/500115875##quaPerson,"Guérard, Henri Charles",person
http://vocab.getty.edu/ulan/500292209##quaPerson,"Pitt, William, Earl of Chatham",person
http://vocab.getty.edu/ulan/500104537##quaPerson,"Zeffirelli, Franco",person
http://vocab.getty.edu/ulan/500012953##quaPerson,"Edwin, David",person
http://vocab.getty.edu/ulan/500013405##quaPerson,"Jeakes, Joseph",person
http://vocab.getty.edu/ulan/500024416##quaPerson,"Godby, James",person
http://vocab.getty.edu/ulan/500030761##quaPerson,"Coypel, Charles-Antoine",person
http://vocab.getty.edu/ulan/500012720##quaPerson,"Batoni, Pompeo",person
http://vocab.getty.edu/ulan/500002030##quaPerson,"Collyer, Joseph",person
http://vocab.getty.edu/ulan/500115349##quaPerson,"Carracci, Agostino",person
http://vocab.getty.edu/ulan/500028037##quaPerson,"Ingres, Jean-Auguste-Dominique",person
http://vocab.getty.edu/ulan/500023438##quaPerson,"Edward VII, King of Great Britain",person
http://vocab.getty.edu/ulan/500008601##quaPerson,"Bartlett, William Henry",person
http://vocab.getty.edu/ulan/500016189##quaPerson,"Rupert, Prince, Count Palatine",person
http://vocab.getty.edu/ulan/500003532##quaPerson,"Piazzetta, Giovanni Battista",person
http://vocab.getty.edu/ulan/500005871##quaPerson,"Leney, William Satchwell",person
http://vocab.getty.edu/ulan/500023235##quaPerson,"Bonnet, Louis-Marin",person
http://vocab.getty.edu/ulan/500066206##quaPerson,"Louden, Albert",person
http://vocab.getty.edu/ulan/500026264##quaPerson,"Le Sueur, Nicolas",person
http://vocab.getty.edu/ulan/500026684##quaPerson,"Savage, Edward",person
http://vocab.getty.edu/ulan/500026846##quaPerson,"Turner, Joseph Mallord William",person
http://vocab.getty.edu/ulan/500002852##quaPerson,"Salviati, Francesco",person
http://vocab.getty.edu/ulan/500115545##quaPerson,"Gentileschi, Orazio",person
http://vocab.getty.edu/ulan/500317194##quaPerson,"Edward IV, King of England",person
http://vocab.getty.edu/ulan/500011051##quaPerson,Rembrandt van Rijn,person
http://vocab.getty.edu/ulan/500014662##quaPerson,"Wyck, Thomas",person
http://vocab.getty.edu/ulan/500356367##quaPerson,"Mellon, Andrew W.",person
http://vocab.getty.edu/ulan/500118804##quaPerson,"Cameron, Julia Margaret",person
http://vocab.getty.edu/ulan/500055847##quaGroup,Gilbert and George,group
http://vocab.getty.edu/ulan/500007520##quaPerson,"Fraser, Donald Hamilton",person
http://vocab.getty.edu/ulan/500115350##quaPerson,"Carracci, Annibale",person
http://vocab.getty.edu/ulan/500019365##quaPerson,"Brandard, Robert",person
http://vocab.getty.edu/ulan/500017941##quaPerson,"Lens, Bernard, II",person
http://vocab.getty.edu/ulan/500010929##quaPerson,"Coburn, Alvin Langdon",person
http://vocab.getty.edu/ulan/500115210##quaPerson,"Barocci, Federico",person
http://vocab.getty.edu/ulan/500115493##quaPerson,"Dürer, Albrecht",person
http://vocab.getty.edu/ulan/500026211##quaPerson,"Eeckhout, Gerbrand van den",person
http://vocab.getty.edu/ulan/500011178##quaPerson,"Langendijk, Dirk",person
http://vocab.getty.edu/ulan/500015875##quaPerson,"Kneller, Godfrey",person
http://vocab.getty.edu/ulan/500443114##quaPerson,"Bretherton, James",person
http://vocab.getty.edu/ulan/500001169##quaPerson,"Seeman, Enoch, the younger",person
http://vocab.getty.edu/ulan/500121571##quaPerson,"Valck, Gerard",person
http://vocab.getty.edu/ulan/500115741##quaPerson,"Gaudier-Brzeska, Henri",person
http://vocab.getty.edu/ulan/500032980##quaPerson,"Swanevelt, Herman van",person
http://vocab.getty.edu/ulan/500002921##quaPerson,"Rubens, Peter Paul",person
http://vocab.getty.edu/ulan/500029813##quaPerson,"Reinagle, Philip",person
http://vocab.getty.edu/ulan/500007239##quaPerson,"Tombleson, William",person
http://vocab.getty.edu/ulan/500021802##quaPerson,"Sherwin, John Keyse",person
http://vocab.getty.edu/ulan/500012432##quaPerson,"Whistler, James McNeill",person
http://vocab.getty.edu/ulan/500115852##quaPerson,"Nollekens, Joseph",person
http://vocab.getty.edu/ulan/500056378##quaPerson,"Angier, Paul",person
http://vocab.getty.edu/ulan/500012148##quaPerson,"Delff, Willem Jacobsz.",person
http://vocab.getty.edu/ulan/500011308##quaPerson,"Dodd, Robert",person
http://vocab.getty.edu/ulan/500018779##quaPerson,"Leach, Bernard",person
http://vocab.getty.edu/ulan/500001816##quaPerson,"Holl, Frank",person
http://vocab.getty.edu/ulan/500024913##quaPerson,"Liss, Johann",person
http://vocab.getty.edu/ulan/500006788##quaPerson,"Hondius, Hendrik, I",person
http://vocab.getty.edu/ulan/500031518##quaPerson,"Chantrey, Francis Legatt",person
http://vocab.getty.edu/ulan/500011629##quaPerson,"Laing, Gerald",person
http://vocab.getty.edu/ulan/500065270##quaPerson,"Bryden, Robert",person
http://vocab.getty.edu/ulan/500021903##quaPerson,"Engelmann, Godefroy",person
http://vocab.getty.edu/ulan/500310657##quaPlace,Palais des Tuileries,place
http://vocab.getty.edu/ulan/500007622##quaPerson,"Vandergucht, Gerard",person
http://vocab.getty.edu/ulan/500028098##quaPerson,"Emes, John",person
http://vocab.getty.edu/ulan/500486126##quaPerson,"Blampied, Edward",person
http://vocab.getty.edu/ulan/500013192##quaPerson,"Colson, Jean-François",person
http://vocab.getty.edu/ulan/500014963##quaPerson,"Ghezzi, Pier Leone",person
http://vocab.getty.edu/ulan/500453066##quaPerson,"Thomassin, Simon Henri",person
http://vocab.getty.edu/ulan/500028800##quaPerson,"Rooker, Edward",person
http://vocab.getty.edu/ulan/500017398##quaPerson,"MacWhirter, John",person
http://vocab.getty.edu/ulan/500019144##quaPerson,"Hall, John",person
http://vocab.getty.edu/ulan/500006946##quaPerson,"Green, James",person
http://vocab.getty.edu/ulan/500013220##quaPerson,"Pasmore, Victor",person
http://vocab.getty.edu/ulan/500028492##quaPerson,"Maverick, Peter",person
http://vocab.getty.edu/ulan/500021174##quaPerson,"Teniers, David, I",person
http://vocab.getty.edu/ulan/500012106##quaPerson,"Turner, Charles",person
http://vocab.getty.edu/ulan/500005739##quaPerson,"Coe, Sue",person
http://vocab.getty.edu/ulan/500029777##quaPerson,"Wright, Joseph, of Derby",person
http://vocab.getty.edu/ulan/500027377##quaPerson,"Phillips, Richard",person
http://vocab.getty.edu/ulan/500245283##quaPerson,"Henry III, King of England",person
http://vocab.getty.edu/ulan/500048140##quaPerson,"Mayer, Luigi",person
http://vocab.getty.edu/ulan/500016966##quaPerson,"Herring, John Frederick, Sr.",person
http://vocab.getty.edu/ulan/500000302##quaPerson,"Bevan, Tony",person
http://vocab.getty.edu/ulan/500016057##quaPerson,"Strang, William",person
http://vocab.getty.edu/ulan/500014273##quaPerson,"Maguire, Thomas Herbert",person
http://vocab.getty.edu/ulan/500108357##quaPerson,"Floyd, W.",person
http://vocab.getty.edu/ulan/500022069##quaPerson,"Wittel, Gaspar van",person
http://vocab.getty.edu/ulan/500031539##quaPerson,"Fortuny y Carbó, Mariano José María Bernardo",person
http://vocab.getty.edu/ulan/500025390##quaPerson,"Blampied, Edmund",person
http://vocab.getty.edu/ulan/500012411##quaPerson,"Burt, Charles Kennedy",person
http://vocab.getty.edu/ulan/500305452##quaGroup,"Phillips Academy, Addison Gallery of American Art",group
http://vocab.getty.edu/ulan/500115500##quaPerson,"Cambiaso, Luca",person
http://vocab.getty.edu/ulan/500055913##quaPerson,"Brenson, Theodore",person
http://vocab.getty.edu/ulan/500310654##quaGroup,Palais de l'Elysée,group
http://vocab.getty.edu/ulan/500017615##quaPerson,"Roubiliac, Louis François",person
http://vocab.getty.edu/ulan/500006043##quaPerson,"Smibert, John",person
http://vocab.getty.edu/ulan/500025118##quaPerson,"Salamanca, Antonio",person
http://vocab.getty.edu/ulan/500051859##quaPerson,"Simon, Jean",person
http://vocab.getty.edu/ulan/500042299##quaPerson,"Tingle, James",person
http://vocab.getty.edu/ulan/500068976##quaPerson,"Mertin, Roger",person
http://vocab.getty.edu/ulan/500006139##quaPerson,"Cosway, Maria Louisa Catherine Cecilia",person
http://vocab.getty.edu/ulan/500044421##quaPerson,"Walker, James",person
http://vocab.getty.edu/ulan/500118927##quaPerson,"Maratti, Carlo",person
http://vocab.getty.edu/ulan/500069865##quaPerson,"Selvi, Antonio Francesco",person
http://vocab.getty.edu/ulan/500330864##quaPerson,"Haydn, Joseph",person
http://vocab.getty.edu/ulan/500002441##quaPerson,"Dusart, Cornelis",person
http://vocab.getty.edu/ulan/500062605##quaPerson,"Wedgwood, Josiah",person
http://vocab.getty.edu/ulan/500009552##quaPerson,"Jode, Pieter de, II",person
http://vocab.getty.edu/ulan/500472228##quaPerson,"Clark, Ed",person
http://vocab.getty.edu/ulan/500022410##quaPerson,"Hamilton, James Whitelaw",person
http://vocab.getty.edu/ulan/500009177##quaPerson,"Copley, John Singleton",person
http://vocab.getty.edu/ulan/500030003##quaPerson,"Lemercier, Rose Joseph",person
http://vocab.getty.edu/ulan/500112822##quaPerson,"Evershed, Arthur",person
http://vocab.getty.edu/ulan/500003808##quaPerson,"Walton, W. L.",person
http://vocab.getty.edu/ulan/500001048##quaPerson,"Conder, Charles",person
http://vocab.getty.edu/ulan/500009888##quaPerson,"Burney, Edward Francis",person
http://vocab.getty.edu/ulan/500456442##quaGroup,Fine Art Society,group
http://vocab.getty.edu/ulan/500115779##quaPerson,"Romney, George",person
http://vocab.getty.edu/ulan/500024171##quaPerson,"Bonington, Richard Parkes",person
http://vocab.getty.edu/ulan/500018745##quaPerson,"Burke, Thomas",person
http://vocab.getty.edu/ulan/500024442##quaPerson,"Winstanley, William",person
http://vocab.getty.edu/ulan/500003440##quaPerson,"Pond, Arthur",person
http://vocab.getty.edu/ulan/500028054##quaPerson,"Boys, Thomas Shotter",person
http://vocab.getty.edu/ulan/500404090##quaPerson,Henry V,person
http://vocab.getty.edu/ulan/500372865##quaGroup,Editions Alecto Ltd.,group
http://vocab.getty.edu/ulan/500012871##quaPerson,"Agasse, Jacques Laurent",person
http://vocab.getty.edu/ulan/500115474##quaPerson,"Crome, John",person
http://vocab.getty.edu/ulan/500003353##quaPerson,"Jacklin, Bill",person
http://vocab.getty.edu/ulan/500000110##quaPerson,"Bone, Muirhead",person
http://vocab.getty.edu/ulan/500019987##quaPerson,"Robertson, Percy",person
http://vocab.getty.edu/ulan/500011571##quaPerson,"Vico, Enea",person
http://vocab.getty.edu/ulan/500000017##quaPerson,"Subleyras, Pierre",person
http://vocab.getty.edu/ulan/500000090##quaPerson,"Greaves, Walter",person
http://vocab.getty.edu/ulan/500315942##quaPerson,"Clement XIV, Pope",person
http://vocab.getty.edu/ulan/500021776##quaPerson,"Brooks, John",person
http://vocab.getty.edu/ulan/500024662##quaPerson,"Danby, Francis",person
http://vocab.getty.edu/ulan/500020741##quaPerson,"Smith, Charles John",person
http://vocab.getty.edu/ulan/500647114##quaPerson,"Bailliu, Pieter de, I",person
http://vocab.getty.edu/ulan/500122326##quaPerson,"Marie de Médicis, Queen consort of Henry IV",person
http://vocab.getty.edu/ulan/500017263##quaPerson,"Fenton, Roger",person
http://vocab.getty.edu/ulan/500028996##quaPerson,"Pissarro, Lucien",person
http://vocab.getty.edu/ulan/500105206##quaPerson,"Mann, Sally",person
http://vocab.getty.edu/ulan/500022805##quaPerson,"Wale, Samuel",person
http://vocab.getty.edu/ulan/500335091##quaPerson,"Cousen, Charles",person
http://vocab.getty.edu/ulan/500019302##quaPerson,"Ramsay, Allan",person
http://vocab.getty.edu/ulan/500032325##quaPerson,"Raeburn, Henry",person
http://vocab.getty.edu/ulan/500004195##quaPerson,"Rackham, Arthur",person
http://vocab.getty.edu/ulan/500004931##quaPerson,"Macbeth, Robert Walker",person
http://vocab.getty.edu/ulan/500003073##quaPerson,"Hamilton, Hugh Douglas",person
http://vocab.getty.edu/ulan/500048327##quaPerson,"Hamerton, Philip Gilbert",person
http://vocab.getty.edu/ulan/500119555##quaPerson,"Anderson, Stanley",person
http://vocab.getty.edu/ulan/500020329##quaPerson,"Grignion, Charles, I",person
http://vocab.getty.edu/ulan/500109918##quaPerson,"Brunet-Debaines, Alfred-Louis",person
http://vocab.getty.edu/ulan/500013428##quaPerson,"Clark, Ed",person
http://vocab.getty.edu/ulan/500006262##quaPerson,"Ruskin, John",person
http://vocab.getty.edu/ulan/500004242##quaPerson,"Hogarth, William",person
http://vocab.getty.edu/ulan/500093239##quaPerson,"Basquiat, Jean-Michel",person
http://vocab.getty.edu/ulan/500014123##quaPerson,"Vorsterman, Lucas",person
http://vocab.getty.edu/ulan/500025866##quaPerson,"Griggs, Frederick Landseer Maur",person
http://vocab.getty.edu/ulan/500017653##quaPerson,Girolamo da Cremona,person
http://vocab.getty.edu/ulan/500115416##quaPerson,"Cox, David, the elder",person
http://vocab.getty.edu/ulan/500005381##quaPerson,"Cheesman, Thomas",person
http://vocab.getty.edu/ulan/500003709##quaPerson,"Lucas, David",person
http://vocab.getty.edu/ulan/500117324##quaPerson,"Wyon, William",person
http://vocab.getty.edu/ulan/500030154##quaPerson,"Reinagle, Ramsay Richard",person
http://vocab.getty.edu/ulan/500012829##quaPerson,"Hill, John",person
http://vocab.getty.edu/ulan/500021675##quaPerson,"Bennett, William James",person
http://vocab.getty.edu/ulan/500007808##quaPerson,"Cook, Thomas",person
http://vocab.getty.edu/ulan/500008651##quaPerson,"Saraceni, Carlo",person
http://vocab.getty.edu/ulan/500031367##quaPerson,"Millais, John Everett",person
http://vocab.getty.edu/ulan/500007560##quaPerson,"Cameron, David Young",person
http://vocab.getty.edu/ulan/500115439##quaPerson,"Delaroche, Paul",person
http://vocab.getty.edu/ulan/500027543##quaPerson,"Wilkin, Charles",person
http://vocab.getty.edu/ulan/500026204##quaPerson,"Johnston, Thomas",person
http://vocab.getty.edu/ulan/500007852##quaPerson,"Kitaj, R. B.",person
http://vocab.getty.edu/ulan/500026335##quaPerson,"Beale, Mary",person
http://vocab.getty.edu/ulan/500080402##quaPerson,"Gaucherel, Léon",person
http://vocab.getty.edu/ulan/500010070##quaPerson,"Vigée-LeBrun, Elisabeth Louise",person
http://vocab.getty.edu/ulan/500120300##quaPerson,"Jukes, Francis",person
http://vocab.getty.edu/ulan/500018299##quaPerson,"Smith, Richard",person
http://vocab.getty.edu/ulan/500310583##quaType,Manufacture Nationale des Gobelins,type
http://vocab.getty.edu/ulan/500007931##quaPerson,"Pine, John",person
http://vocab.getty.edu/ulan/500274758##quaGroup,East India Company,group
http://vocab.getty.edu/ulan/500010654##quaPerson,"Buonarroti, Michelangelo",person
http://vocab.getty.edu/ulan/500001393##quaPerson,"Heath, James",person
http://vocab.getty.edu/ulan/500021153##quaPerson,"Bacon, Francis",person
http://vocab.getty.edu/ulan/500115199##quaPerson,"Dupont, Gainsborough",person
http://vocab.getty.edu/ulan/500031295##quaPerson,"Morland, George",person
http://vocab.getty.edu/ulan/500018890##quaPerson,"Walters, Samuel",person
http://vocab.getty.edu/ulan/500007382##quaPerson,"Isabey, Eugène",person
http://vocab.getty.edu/ulan/500018332##quaPerson,"Prout, Samuel",person
http://vocab.getty.edu/ulan/500169332##quaPerson,"Salter, Rebecca",person
http://vocab.getty.edu/ulan/500028130##quaPerson,"Busby, Charles Augustus",person
http://vocab.getty.edu/ulan/500123602##quaPerson,"Thomas, James Havard",person
http://vocab.getty.edu/ulan/500213367##quaGroup,Dallas Museum of Art,group
http://vocab.getty.edu/ulan/500009971##quaPerson,"Frith, William Powell",person
http://vocab.getty.edu/ulan/500005227##quaPerson,"Malcolm, James Peller",person
http://vocab.getty.edu/ulan/500449411##quaPerson,"Handel, George Frideric",person
http://vocab.getty.edu/ulan/500008963##quaPerson,"Lee-Hankey, William",person
http://vocab.getty.edu/ulan/500032263##quaPerson,"Stubbs, George",person
http://vocab.getty.edu/ulan/500027029##quaPerson,"Vaughan, John Keith",person
http://vocab.getty.edu/ulan/500025761##quaPerson,"Wilson, G. W.",person
http://vocab.getty.edu/ulan/500018282##quaPerson,"Cohen, Harold",person
http://vocab.getty.edu/ulan/500030146##quaPerson,"Barlow, Francis",person
http://vocab.getty.edu/ulan/500025826##quaPerson,"Lewis, Wyndham",person
